store_ID,day_of_week,nb_customers_on_day,open,promotion,state_holiday,school_holiday,day,month,year,saless
389,5,1263,1,1,0,1,8,8,2014,10749.31
484,5,839,1,0,0,1,28,6,2013,7915.53
498,1,1081,1,1,0,0,16,12,2013,12551.49
79,4,442,1,0,0,0,26,6,2014,3969.04
706,2,517,1,1,0,0,14,5,2013,6180.47
590,6,506,1,0,0,0,14,12,2013,5526.02
1014,7,0,0,0,0,0,23,2,2014,0.0
456,1,1157,1,1,0,0,23,9,2013,9660.26
418,4,497,1,0,0,0,14,3,2013,4297.98
130,6,501,1,0,0,0,2,3,2013,4756.28
307,3,233,1,0,0,1,23,4,2014,1911.32
972,7,0,0,0,0,0,14,9,2014,0.0
35,1,874,1,1,0,0,20,10,2014,10020.09
726,2,1442,1,1,0,0,2,12,2014,14502.06
6,3,757,1,0,0,1,3,4,2013,6110.3
1078,5,748,1,1,0,0,19,12,2014,8683.79
703,5,398,1,1,0,0,25,1,2013,3656.72
366,6,467,1,0,0,0,1,11,2014,4162.4
344,2,1215,1,0,0,0,26,5,2015,8592.63
843,4,988,1,0,0,0,17,1,2013,7317.15
519,2,505,1,1,0,0,11,11,2014,5593.01
481,4,471,1,0,0,0,26,2,2015,4218.0
684,1,1111,1,0,0,1,23,12,2013,10712.59
908,6,185,1,0,0,0,21,3,2015,1734.06
479,1,1838,1,1,0,0,7,10,2013,15688.93
824,7,0,0,0,0,0,5,10,2014,0.0
634,3,679,1,1,0,1,22,10,2014,6944.28
1042,2,543,1,0,0,0,8,4,2014,4114.22
692,6,497,1,0,0,0,25,5,2013,4507.74
620,1,813,1,0,0,1,30,12,2013,7399.59
61,3,464,1,0,0,1,7,8,2013,4213.09
930,3,925,1,0,0,1,13,8,2014,5271.83
902,3,726,1,1,0,1,31,7,2013,9010.27
45,2,311,1,0,0,1,6,8,2013,3721.73
794,3,563,1,0,0,0,11,12,2013,5117.47
27,7,0,0,0,0,0,4,1,2015,0.0
468,7,0,0,0,0,0,3,11,2013,0.0
817,3,3999,1,1,0,0,14,8,2013,27172.13
749,3,596,1,0,0,0,17,4,2013,4427.3
698,1,2139,1,0,0,0,20,4,2015,16571.37
990,5,649,1,0,0,0,27,2,2015,5716.85
1021,4,965,1,0,0,0,26,2,2015,7383.06
739,4,830,1,1,0,0,5,6,2014,9272.66
442,4,0,0,0,1,0,3,10,2013,0.0
729,2,1016,1,0,0,0,13,5,2014,8857.69
1088,2,416,1,0,0,0,15,1,2013,3964.64
120,6,576,1,0,0,0,11,10,2014,5835.96
770,1,729,1,0,0,0,13,1,2014,5675.72
881,2,550,1,0,0,1,21,7,2015,4452.25
686,3,572,1,0,0,0,9,4,2014,5484.94
165,6,322,1,0,0,0,25,1,2014,2822.27
825,7,0,0,0,0,0,1,12,2013,0.0
928,7,0,0,0,0,0,3,2,2013,0.0
288,6,329,1,0,0,0,25,5,2013,2861.88
845,2,341,1,1,0,0,18,6,2013,4556.09
1050,6,453,1,0,0,1,5,1,2013,5194.92
233,5,1148,1,1,0,1,31,7,2015,11608.8
990,5,0,0,0,1,1,31,10,2014,0.0
660,3,560,1,1,0,0,1,7,2015,6747.0
279,7,0,0,0,0,0,1,2,2015,0.0
368,7,0,0,0,0,0,29,6,2014,0.0
281,7,0,0,0,0,0,18,8,2013,0.0
1021,3,981,1,0,0,1,22,7,2015,7690.84
1034,3,655,1,0,0,0,24,9,2014,5193.18
304,2,1117,1,1,0,0,24,9,2013,8022.34
319,1,1191,1,0,0,1,30,12,2013,9778.47
644,5,1030,1,1,0,0,22,2,2013,8682.57
830,3,688,1,1,0,0,8,10,2014,7275.22
719,7,0,0,0,0,0,23,2,2014,0.0
276,7,0,0,0,0,0,3,5,2015,0.0
572,2,614,1,1,0,0,3,6,2014,7529.96
488,5,413,1,1,0,0,20,3,2015,4167.86
23,7,0,0,0,0,0,12,7,2015,0.0
160,3,528,1,1,0,0,6,3,2013,6543.97
72,2,677,1,1,0,0,30,4,2013,8096.48
550,6,571,1,0,0,1,4,1,2014,6691.14
830,1,676,1,1,0,0,17,6,2013,8392.54
344,6,1204,1,0,0,0,30,11,2013,10948.33
901,5,677,1,0,0,0,29,8,2014,6512.62
407,7,0,0,0,0,0,29,3,2015,0.0
634,5,588,1,0,0,0,26,6,2015,5379.46
302,4,259,1,1,0,1,24,10,2013,2749.54
877,2,768,1,0,0,0,29,10,2013,5607.39
86,4,831,1,1,0,1,17,4,2014,7012.34
621,5,878,1,1,0,0,7,11,2014,6936.71
18,5,790,1,1,0,0,24,1,2014,7152.06
365,4,561,1,1,0,0,20,2,2014,5543.81
1114,1,3424,1,1,0,1,4,3,2013,23371.87
559,1,738,1,0,0,0,7,4,2014,5470.65
107,4,880,1,0,0,1,31,1,2013,7074.43
885,7,0,0,0,0,0,12,5,2013,0.0
487,4,669,1,1,0,0,7,3,2013,6677.66
529,2,824,1,1,0,0,2,9,2014,8870.94
1016,6,406,1,0,0,0,18,10,2014,3888.25
388,1,942,1,0,0,1,28,10,2013,7562.95
78,4,483,1,1,0,0,23,10,2014,4017.53
935,4,606,1,0,0,0,22,1,2015,5296.04
626,1,1159,1,1,0,0,4,3,2013,13716.03
300,4,855,1,1,0,0,5,2,2015,7842.33
846,2,864,1,0,0,0,12,2,2013,7295.51
415,7,0,0,0,0,0,29,9,2013,0.0
343,2,769,1,1,0,0,4,3,2014,8932.37
446,5,699,1,1,0,0,5,6,2015,5913.91
1029,2,0,0,0,1,1,1,1,2013,0.0
802,4,447,1,0,0,0,28,8,2014,4956.43
525,3,862,1,1,0,0,17,9,2014,8948.0
996,1,710,1,0,0,1,29,12,2014,6768.0
368,3,794,1,1,0,0,7,5,2014,10921.47
509,1,0,0,0,1,0,25,5,2015,0.0
1089,6,1153,1,0,0,0,30,11,2013,11142.54
991,7,0,0,0,0,0,1,12,2013,0.0
1100,4,679,1,1,0,0,23,1,2014,5707.76
518,7,0,0,0,0,0,6,4,2014,0.0
1009,3,668,1,1,0,1,11,9,2013,6216.33
629,2,535,1,1,0,0,17,3,2015,6420.08
188,3,463,1,1,0,0,18,2,2015,5851.27
860,3,696,1,0,0,0,10,12,2014,6327.92
443,5,480,1,1,0,0,6,3,2015,5306.08
835,5,737,1,0,0,0,29,11,2013,7180.71
1108,4,647,1,1,0,1,16,7,2015,6040.01
563,2,489,1,0,0,0,27,5,2014,3995.26
980,2,636,1,1,0,0,19,11,2013,6961.0
565,4,708,1,1,0,0,5,2,2015,6241.41
169,2,0,0,0,0,1,12,8,2014,0.0
1070,7,0,0,0,0,1,29,3,2015,0.0
916,6,659,1,0,0,0,29,3,2014,6031.9
374,3,1033,1,1,0,1,1,4,2015,12139.41
784,2,714,1,0,0,0,18,11,2014,6376.74
461,3,496,1,1,0,0,4,6,2014,5522.72
50,1,292,1,0,0,0,11,2,2013,2985.69
3,6,590,1,0,0,0,4,5,2013,4917.79
128,7,0,0,0,0,1,24,8,2014,0.0
199,4,0,0,0,3,1,25,12,2014,0.0
709,4,1273,1,0,0,0,16,1,2014,8936.1
388,5,1194,1,1,0,0,5,7,2013,10547.11
93,4,0,0,0,3,1,25,12,2014,0.0
528,4,856,1,0,0,0,11,7,2013,8342.14
1036,6,509,1,0,0,0,1,2,2014,5597.3
624,3,640,1,0,0,0,29,10,2014,5524.36
47,6,802,1,0,0,0,2,3,2013,7224.8
468,1,467,1,0,0,0,8,9,2014,4409.14
1112,3,775,1,0,0,1,24,7,2013,8218.18
345,4,0,0,0,1,0,9,5,2013,0.0
268,7,0,0,0,0,0,12,10,2014,0.0
918,2,630,1,0,0,1,2,4,2013,5386.72
482,7,0,0,0,0,0,31,5,2015,0.0
235,4,443,1,0,0,0,14,11,2013,4849.04
736,2,460,1,0,0,0,10,3,2015,4562.69
707,4,909,1,1,0,0,6,2,2014,8246.24
652,1,626,1,0,0,0,8,9,2014,5411.5
173,7,0,0,0,0,0,16,3,2014,0.0
559,4,1013,1,1,0,0,3,7,2014,8405.78
494,4,642,1,0,1,1,1,1,2015,5700.58
44,5,677,1,1,0,1,7,2,2014,6049.79
139,1,0,0,0,2,1,1,4,2013,0.0
870,2,926,1,1,0,0,27,1,2015,8729.75
25,2,1531,1,0,0,0,9,12,2014,10897.21
124,5,559,1,0,0,1,3,1,2014,4883.05
390,2,924,1,0,0,0,9,9,2014,8780.48
246,2,1421,1,1,0,0,30,4,2013,11358.64
851,6,658,1,0,0,0,1,3,2014,5860.33
107,2,1020,1,1,0,0,13,8,2013,8363.25
731,2,824,1,0,0,0,8,4,2014,6754.74
777,6,344,1,0,0,0,27,4,2013,3151.56
805,6,415,1,0,0,0,8,3,2014,4156.38
839,5,694,1,1,0,0,8,3,2013,5653.47
929,3,609,1,0,0,0,26,3,2014,4704.58
832,1,514,1,0,0,0,19,8,2013,5121.15
307,2,399,1,1,0,0,6,5,2014,3780.94
886,5,662,1,1,0,0,3,5,2013,7221.19
162,2,452,1,0,0,0,20,1,2015,5048.24
495,1,527,1,1,0,0,2,6,2014,7636.78
557,2,830,1,1,0,0,1,4,2014,7393.75
1078,5,426,1,0,0,1,4,1,2013,4463.18
934,5,694,1,0,0,0,13,6,2014,6301.29
995,6,759,1,0,0,0,30,5,2015,7189.26
370,1,802,1,1,0,1,29,6,2015,10022.21
150,5,929,1,1,0,0,7,11,2014,9628.9
1075,5,871,1,1,0,0,6,12,2013,8237.98
662,5,827,1,1,0,0,6,6,2014,8868.84
651,1,922,1,0,0,0,24,3,2014,6884.78
102,4,1113,1,1,0,0,6,11,2014,7579.2
924,2,343,1,0,0,1,31,12,2013,3667.82
206,7,0,0,0,0,0,30,11,2014,0.0
1017,7,0,0,0,0,0,15,9,2013,0.0
834,5,713,1,1,0,0,30,1,2015,7398.55
293,6,705,1,0,0,0,9,2,2013,5532.93
293,1,761,1,0,0,1,24,6,2013,5408.0
146,2,685,1,0,0,1,21,5,2013,6454.91
689,3,730,1,1,0,0,20,2,2013,7917.49
101,4,666,1,1,0,1,23,10,2014,6735.56
835,2,701,1,1,0,1,27,8,2013,6294.88
392,2,648,1,0,0,0,9,9,2014,5722.75
338,1,453,1,0,0,0,22,6,2015,4479.47
16,5,825,1,1,0,0,21,2,2014,7198.9
2,7,0,0,0,0,0,24,8,2014,0.0
720,3,694,1,0,0,0,9,4,2014,6124.3
469,4,1427,1,1,0,0,5,6,2014,11242.26
399,1,707,1,1,0,0,12,1,2015,8179.13
215,2,400,1,0,0,0,23,6,2015,4578.32
495,1,0,0,0,2,1,21,4,2014,0.0
1018,1,1397,1,1,0,0,26,1,2015,13384.87
35,1,859,1,1,0,0,10,11,2014,9913.27
750,5,405,1,0,0,0,13,3,2015,4179.98
502,5,2035,1,1,0,0,31,5,2013,16423.62
179,3,850,1,0,0,1,23,4,2014,6585.5
887,4,491,1,0,0,0,26,2,2015,5055.62
383,2,2079,1,1,0,0,19,2,2013,16853.19
363,7,0,0,0,0,0,10,8,2014,0.0
412,6,752,1,0,0,0,5,1,2013,7030.64
845,5,387,1,0,0,1,24,7,2015,4311.82
404,5,0,0,0,1,0,1,11,2013,0.0
423,1,1807,1,1,0,0,24,11,2014,11671.05
156,6,270,1,0,0,0,14,3,2015,2587.94
271,2,818,1,0,0,1,20,8,2013,6459.5
708,3,578,1,1,0,0,29,4,2015,7167.44
759,4,0,0,0,1,0,29,5,2014,0.0
592,2,638,1,1,0,0,2,9,2014,6654.04
282,2,624,1,0,0,0,23,9,2014,3993.57
536,6,935,1,0,0,0,4,4,2015,8769.17
1018,4,1517,1,0,0,1,2,1,2014,12770.27
83,3,335,1,1,0,0,19,2,2014,4025.16
335,5,2523,1,1,0,1,17,7,2015,15286.63
177,7,0,0,0,0,0,9,3,2014,0.0
944,2,1032,1,0,0,0,29,1,2013,6168.43
137,5,1069,1,0,0,0,12,7,2013,8452.71
481,7,0,0,0,0,0,21,9,2014,0.0
267,3,852,1,1,0,0,24,4,2013,7069.73
228,7,0,0,0,0,0,10,11,2013,0.0
162,4,454,1,0,0,0,12,3,2015,5306.95
794,6,392,1,0,0,0,29,3,2014,2675.95
22,6,392,1,0,0,0,13,6,2015,3997.46
764,6,212,1,0,0,0,31,1,2015,1955.54
682,3,1892,1,1,0,0,25,9,2013,12894.77
1078,5,529,1,1,0,0,19,7,2013,6764.03
693,6,346,1,0,0,1,6,7,2013,3613.79
648,5,587,1,1,0,0,9,1,2015,6144.02
769,6,2830,1,0,0,0,11,5,2013,9185.47
838,3,825,1,1,0,0,6,11,2013,7799.01
398,3,643,1,1,0,0,6,11,2013,6482.7
238,2,1210,1,1,0,0,23,4,2013,8729.76
267,1,1111,1,0,0,1,11,8,2014,7867.38
761,1,1048,1,0,0,0,8,9,2014,8567.98
1073,2,1011,1,1,0,0,18,3,2014,8646.22
139,6,336,1,0,0,0,23,11,2013,3824.01
1097,2,1968,1,1,0,1,13,8,2013,12442.98
795,6,416,1,0,0,0,24,5,2014,3800.79
1063,4,533,1,1,0,0,24,1,2013,4319.2
334,5,791,1,1,0,0,19,12,2014,10136.57
391,1,724,1,0,0,0,24,2,2014,5136.88
515,5,657,1,0,0,0,6,9,2013,5893.19
1028,5,478,1,0,0,1,17,10,2014,4362.38
965,2,1130,1,1,0,1,30,7,2013,10312.91
921,7,0,0,0,0,0,16,11,2014,0.0
613,7,0,0,0,0,0,14,12,2014,0.0
16,2,838,1,0,0,0,17,9,2013,6123.94
915,4,0,0,0,1,1,1,1,2015,0.0
102,2,1305,1,1,0,1,30,7,2013,12997.38
1058,1,877,1,1,0,0,29,9,2014,9433.0
51,3,661,1,1,0,1,3,6,2015,8883.45
493,5,706,1,0,0,1,4,1,2013,6045.78
558,4,453,1,1,0,0,4,12,2014,3987.31
656,3,346,1,0,0,0,11,2,2015,2870.28
985,4,786,1,0,0,0,31,10,2013,7457.28
148,3,773,1,1,0,0,17,9,2014,7935.57
874,7,0,0,0,0,0,5,1,2014,0.0
750,5,417,1,1,0,1,30,8,2013,4898.99
18,3,720,1,1,0,0,9,1,2013,7096.58
988,7,0,0,0,0,0,22,6,2014,0.0
71,2,847,1,1,0,0,16,6,2015,11167.13
283,3,626,1,0,0,0,25,6,2014,5596.11
1087,1,602,1,0,0,0,17,11,2014,5671.62
632,5,924,1,1,0,0,12,4,2013,7249.51
71,6,607,1,0,0,0,7,9,2013,6695.39
715,4,579,1,1,0,0,10,10,2013,6781.55
135,2,551,1,0,0,1,7,4,2015,5681.85
621,2,534,1,0,0,1,8,7,2014,5209.37
251,4,3102,1,1,0,0,4,12,2014,26043.41
239,2,255,1,0,0,0,15,1,2013,2481.12
181,5,769,1,1,0,0,21,6,2013,7437.13
706,3,644,1,0,0,0,13,5,2015,6177.88
688,6,151,1,0,0,0,13,4,2013,1399.79
839,1,757,1,0,0,0,8,12,2014,7326.11
1011,7,0,0,0,0,0,7,9,2014,0.0
1084,2,832,1,1,0,1,19,8,2014,8516.31
962,4,727,1,0,0,1,25,7,2013,5398.25
420,5,382,1,1,0,0,11,10,2013,4271.49
486,3,617,1,1,0,0,2,7,2014,6363.59
1111,2,528,1,0,0,1,2,4,2013,5392.43
182,2,436,1,0,0,0,22,7,2014,4785.28
991,5,576,1,1,0,0,7,6,2013,5604.63
686,1,1032,1,1,0,0,21,1,2013,10020.92
220,3,577,1,0,0,0,10,12,2014,5428.42
335,7,1449,1,0,0,0,19,1,2014,7346.05
1022,5,835,1,1,0,0,19,9,2014,7451.39
665,1,1602,1,1,0,0,16,6,2014,12925.93
986,7,0,0,0,0,0,1,12,2013,0.0
808,5,722,1,1,0,0,21,6,2013,8375.22
205,6,754,1,0,0,0,17,1,2015,5685.59
1077,2,526,1,1,0,0,8,10,2013,5446.04
583,4,0,0,0,1,0,29,5,2014,0.0
465,3,630,1,1,0,0,20,11,2013,7667.76
817,2,3315,1,0,0,0,7,7,2015,21326.3
154,7,0,0,0,0,0,30,11,2014,0.0
479,3,1365,1,1,0,1,6,8,2014,11623.41
67,2,744,1,0,0,0,24,3,2015,6470.59
605,4,0,0,1,1,1,4,6,2015,0.0
1012,1,614,1,1,0,0,17,3,2014,6818.04
647,3,609,1,1,0,0,20,3,2013,5998.15
1074,3,526,1,1,0,1,29,7,2015,4909.89
755,5,845,1,0,0,0,19,4,2013,8334.77
860,2,716,1,1,0,1,16,7,2013,6748.47
9,2,737,1,1,0,0,1,7,2014,7610.48
311,7,0,0,0,0,0,17,11,2013,0.0
830,4,617,1,1,1,0,19,6,2014,6836.6
806,4,0,0,0,1,0,14,5,2015,0.0
236,2,1007,1,0,0,1,7,4,2015,8647.45
1011,3,920,1,1,0,0,23,1,2013,7836.38
966,1,789,1,1,0,0,7,1,2013,6947.78
657,3,570,1,0,0,0,27,5,2015,4819.74
466,2,885,1,1,0,0,16,9,2014,8730.61
620,7,0,0,0,0,0,26,1,2014,0.0
760,5,1107,1,0,0,0,13,12,2013,9116.93
379,5,442,1,0,0,0,15,11,2013,3574.47
643,6,977,1,0,0,0,28,2,2015,8579.16
1039,6,977,1,0,0,0,25,4,2015,7877.37
175,2,695,1,1,0,0,19,3,2013,6345.83
698,4,2071,1,1,0,1,16,7,2015,17454.0
764,6,199,1,0,0,0,21,3,2015,1724.97
208,6,492,1,0,0,0,23,5,2015,5299.34
632,4,844,1,1,0,0,9,1,2014,7347.94
1115,6,521,1,0,0,0,24,5,2014,7013.27
570,6,476,1,0,0,0,28,3,2015,4327.25
210,4,340,1,1,0,0,29,1,2015,3769.04
1015,5,548,1,1,0,0,21,3,2014,6203.91
339,6,684,1,0,0,0,9,8,2014,5211.97
860,4,550,1,0,0,1,27,6,2013,3976.95
656,6,396,1,0,0,0,13,4,2013,3746.62
471,1,0,0,1,1,0,6,1,2014,0.0
22,7,0,0,0,0,0,3,3,2013,0.0
565,3,1076,1,1,0,1,31,7,2013,11316.11
137,5,1259,1,1,0,1,20,6,2014,10309.24
1046,1,602,1,0,0,0,8,7,2013,6661.93
314,6,408,1,0,0,0,13,7,2013,3683.78
263,3,337,1,1,0,0,17,7,2013,3454.64
647,2,725,1,1,0,1,30,7,2013,7870.34
325,2,675,1,0,0,1,2,4,2013,6058.66
363,6,807,1,0,0,0,9,3,2013,6274.73
95,3,679,1,0,0,1,23,7,2014,5912.54
1090,1,1074,1,1,0,0,19,5,2014,10309.19
812,1,1016,1,1,0,1,18,8,2014,11081.88
907,2,887,1,1,0,0,18,3,2014,8125.24
768,3,1291,1,0,0,0,30,10,2013,11501.97
687,7,0,0,0,0,0,26,4,2015,0.0
334,7,0,0,0,0,0,13,1,2013,0.0
689,5,785,1,1,0,1,31,7,2015,9055.99
376,7,0,0,0,0,0,31,3,2013,0.0
217,4,606,1,0,0,0,5,9,2013,4588.08
122,5,805,1,1,0,0,19,9,2014,7034.6
837,1,373,1,0,0,0,19,8,2013,2340.36
377,1,837,1,0,0,0,24,2,2014,6390.24
7,4,839,1,0,0,0,12,2,2015,6770.57
55,2,649,1,1,0,1,19,8,2014,6430.18
358,7,0,0,0,0,0,26,10,2014,0.0
559,3,699,1,0,0,0,28,5,2014,5578.15
242,5,367,1,0,0,0,31,1,2014,3712.28
1044,3,793,1,0,0,1,7,8,2013,5507.81
1030,1,497,1,1,0,0,3,6,2013,6056.49
941,2,692,1,1,0,1,15,4,2014,7639.86
92,5,528,1,0,0,0,26,9,2014,5078.78
315,5,641,1,1,0,0,20,12,2013,7707.0
1026,7,0,0,0,0,0,26,5,2013,0.0
358,2,920,1,0,0,0,15,10,2013,7134.76
657,3,601,1,0,0,0,13,11,2013,4738.42
11,1,1301,1,1,0,1,7,10,2013,11407.86
564,5,432,1,0,0,0,14,3,2014,4490.77
685,4,511,1,1,0,0,20,3,2014,5250.76
1023,5,0,0,1,1,0,1,5,2015,0.0
482,1,699,1,0,0,0,19,1,2015,5690.65
381,7,0,0,0,0,0,21,9,2014,0.0
618,1,591,1,1,0,0,1,7,2013,8046.07
853,3,930,1,0,0,0,15,1,2014,7373.29
703,1,311,1,0,0,0,12,5,2014,2556.08
918,3,547,1,0,0,1,21,8,2013,4467.64
753,3,769,1,1,0,0,17,6,2015,8684.31
474,1,726,1,0,0,0,6,7,2015,6608.41
861,6,524,1,0,0,0,13,6,2015,5439.41
992,7,0,0,0,0,0,25,1,2015,0.0
730,5,905,1,1,0,0,21,2,2014,8001.79
564,2,477,1,1,0,0,8,10,2013,5452.7
541,6,813,1,0,0,0,14,2,2015,6919.06
326,6,452,1,0,0,0,26,1,2013,4781.74
859,1,753,1,1,0,0,23,9,2013,8331.97
243,3,969,1,1,0,0,19,2,2014,7787.36
21,4,375,1,0,0,0,12,3,2015,3402.76
763,1,741,1,1,0,0,7,1,2013,8927.11
624,2,677,1,1,0,1,22,10,2013,7359.91
982,3,618,1,1,0,0,15,5,2013,7129.5
548,2,292,1,0,0,0,29,1,2013,3158.42
919,5,737,1,0,0,0,13,12,2013,6903.08
1022,3,769,1,0,0,0,11,6,2014,6206.78
615,5,1233,1,1,0,1,11,1,2013,10244.92
42,7,0,0,0,0,0,12,5,2013,0.0
114,5,528,1,0,0,0,13,3,2015,5424.05
346,6,501,1,0,0,0,11,5,2013,5255.7
635,2,592,1,0,0,0,14,10,2014,5268.75
913,3,542,1,0,0,1,31,12,2014,4585.01
268,7,0,0,0,0,0,24,11,2013,0.0
244,2,598,1,1,0,1,7,1,2014,6517.54
686,4,762,1,0,0,0,12,3,2015,5948.6
611,2,454,1,0,0,0,10,2,2015,4990.45
86,4,0,0,1,1,0,1,5,2014,0.0
64,6,855,1,0,0,0,13,9,2014,9906.72
644,6,1184,1,0,0,0,16,2,2013,10098.1
238,3,992,1,0,0,0,13,3,2013,5996.32
704,1,1384,1,1,0,0,5,1,2015,13814.99
277,5,527,1,0,0,0,26,7,2013,5304.84
223,2,603,1,0,0,0,28,1,2014,4869.46
229,3,804,1,1,0,0,4,6,2014,8968.94
1084,7,0,0,0,0,1,3,8,2014,0.0
580,5,1555,1,1,0,0,22,3,2013,10200.3
859,4,669,1,1,0,0,19,3,2015,6588.86
126,7,0,0,0,0,0,29,3,2015,0.0
894,7,0,0,0,0,0,22,12,2013,0.0
966,3,687,1,0,0,0,11,6,2014,5092.57
44,4,700,1,1,0,0,9,1,2014,6192.19
105,4,499,1,1,0,0,20,6,2013,4878.21
1108,4,632,1,1,0,1,21,8,2014,5930.3
961,2,669,1,1,0,0,24,9,2013,6371.72
628,5,813,1,1,0,0,14,11,2014,7875.77
55,7,0,0,0,0,0,3,5,2015,0.0
977,7,0,0,0,0,0,12,5,2013,0.0
968,5,982,1,0,0,0,29,11,2013,9527.74
681,4,530,1,0,0,0,9,7,2015,4942.46
739,5,795,1,0,0,0,29,11,2013,7587.14
841,7,0,0,0,0,0,21,6,2015,0.0
813,4,677,1,1,0,0,13,11,2014,6260.16
797,7,0,0,0,0,0,24,5,2015,0.0
832,7,0,0,0,0,0,12,4,2015,0.0
197,6,669,1,0,0,0,18,10,2014,5191.61
973,2,873,1,1,0,0,18,2,2014,8021.08
926,3,527,1,1,0,1,30,7,2014,6781.21
681,2,597,1,1,0,1,2,9,2014,5675.74
402,7,0,0,0,0,0,26,4,2015,0.0
398,2,645,1,0,0,0,26,8,2014,4883.58
668,2,1041,1,0,0,0,9,6,2015,7842.01
203,3,1150,1,1,0,0,5,11,2014,9967.43
821,5,0,0,1,1,0,1,5,2015,0.0
998,6,492,1,0,0,0,24,1,2015,4228.49
695,3,612,1,1,0,0,12,11,2014,6586.48
659,7,0,0,0,0,0,29,6,2014,0.0
847,2,1014,1,1,0,0,8,1,2013,7711.04
541,7,0,0,0,0,0,18,5,2014,0.0
21,7,0,0,0,0,0,6,10,2013,0.0
730,6,1633,1,0,0,0,30,3,2013,9860.96
486,1,442,1,0,0,1,28,10,2013,3842.63
503,5,503,1,0,0,0,12,7,2013,4968.38
126,1,716,1,1,0,0,1,12,2014,7861.97
80,2,634,1,0,0,0,10,6,2014,6897.27
276,2,682,1,1,0,0,30,4,2013,7832.97
1100,4,730,1,1,0,0,3,4,2014,5993.15
190,1,769,1,1,0,0,13,5,2013,8296.27
300,7,0,0,0,0,0,8,12,2013,0.0
420,2,263,1,0,0,0,29,1,2013,2729.64
322,7,0,0,0,0,0,13,7,2014,0.0
1094,6,463,1,0,0,0,19,10,2013,5041.3
289,3,489,1,0,0,0,22,7,2015,4975.82
957,7,0,0,0,0,0,13,4,2014,0.0
613,3,1194,1,1,0,0,3,12,2014,10672.73
426,1,594,1,0,0,0,14,10,2013,4448.06
374,3,849,1,0,0,1,2,10,2013,6765.1
771,3,678,1,1,0,1,18,2,2015,6938.35
410,4,818,1,1,0,0,29,1,2015,8398.7
53,1,1033,1,1,0,0,16,12,2013,13797.38
15,7,0,0,0,0,0,1,3,2015,0.0
63,4,0,0,0,1,0,9,5,2013,0.0
279,2,598,1,1,0,0,14,5,2013,7108.02
1114,1,3468,1,1,0,1,27,7,2015,24082.57
208,6,421,1,0,0,0,8,3,2014,3355.92
30,4,0,0,1,1,0,19,6,2014,0.0
232,4,0,0,0,1,0,14,5,2015,0.0
162,3,711,1,1,0,0,17,12,2014,8521.17
837,3,523,1,1,0,0,18,3,2015,4357.64
654,3,829,1,1,0,0,3,9,2014,8977.33
266,4,518,1,0,0,0,23,4,2015,4018.93
309,3,333,1,0,0,1,31,12,2014,2891.48
4,3,1140,1,1,0,0,28,8,2013,9068.09
732,6,854,1,0,0,0,13,7,2013,7642.04
535,3,951,1,0,0,0,11,6,2014,7659.33
1014,5,1711,1,1,0,0,7,11,2014,14665.18
1092,4,1092,1,0,0,0,31,1,2013,10416.3
1081,2,0,0,0,0,0,26,2,2013,0.0
277,6,524,1,0,0,0,8,2,2014,5422.91
603,2,1043,1,1,0,0,19,2,2013,8107.09
77,3,699,1,0,0,0,13,5,2015,6445.05
1000,7,0,0,0,0,0,10,5,2015,0.0
776,6,423,1,0,0,0,9,3,2013,3739.62
161,1,831,1,0,0,0,23,3,2015,7030.78
263,1,357,1,1,0,0,4,3,2013,3839.33
340,1,907,1,1,0,1,4,8,2014,8899.8
876,6,283,1,0,0,0,5,10,2013,2511.11
679,7,0,0,0,0,0,29,12,2013,0.0
339,5,930,1,0,0,0,30,5,2014,8544.86
1093,7,0,0,0,0,0,26,1,2014,0.0
507,7,0,0,0,0,0,20,4,2014,0.0
680,1,871,1,1,0,0,5,5,2014,6840.93
133,7,0,0,0,0,0,4,1,2015,0.0
377,1,995,1,1,0,0,21,10,2013,9911.35
807,2,1128,1,1,0,0,4,2,2014,11711.97
15,2,678,1,1,0,0,1,7,2014,7140.66
566,3,473,1,0,0,0,25,2,2015,4703.32
931,5,406,1,1,0,0,4,4,2014,3762.1
984,4,615,1,0,0,0,10,4,2014,4775.65
707,1,797,1,0,0,1,19,8,2013,7037.23
338,1,609,1,0,0,0,21,7,2014,5700.44
208,2,364,1,0,0,0,7,5,2013,2555.07
71,1,691,1,0,0,0,7,4,2014,7327.91
328,2,616,1,0,0,1,7,4,2015,5553.99
534,7,0,0,0,0,0,8,12,2013,0.0
386,6,769,1,0,0,0,31,8,2013,7366.56
436,4,640,1,1,0,0,10,1,2013,5992.98
349,1,786,1,0,0,0,2,9,2013,6648.25
212,5,504,1,1,0,0,8,3,2013,5172.48
20,4,1017,1,1,0,0,8,1,2015,9033.33
17,5,0,0,1,2,0,18,4,2014,0.0
578,4,784,1,1,0,0,5,3,2015,8179.71
16,1,0,0,0,1,0,20,5,2013,0.0
804,1,506,1,1,0,0,7,1,2013,6211.85
2,2,691,1,1,0,0,21,1,2014,6722.37
511,1,1145,1,0,0,1,30,12,2013,10544.56
869,7,0,0,0,0,0,12,5,2013,0.0
726,6,962,1,0,0,0,19,4,2014,8298.33
210,7,0,0,0,0,0,18,5,2014,0.0
470,3,1826,1,0,0,0,10,9,2014,12403.74
399,3,482,1,0,0,0,17,4,2013,4114.81
